calender_date,Close,High,Low,Open,MA20,MA50,MA_Signal,BB_middle,BB_upper,BB_lower,BB_Signal,CCI,CCI_Signal
2023-05-25 00:00:00+00:00,88.83799743652344,88.8290023803711,88.58100128173828,88.8290023803711,89.57804985046387,89.45467956542969,BUY,89.57804985046387,90.49566631922757,88.66043338170017,NEUTRAL,-138.19537098137954,BUY
2023-05-26 00:00:00+00:00,88.6510009765625,88.81099700927734,88.32599639892578,88.6510009765625,89.50464973449706,89.47537963867188,BUY,89.50464973449706,90.47349412119706,88.53580534779707,NEUTRAL,-151.8015817541828,BUY
2023-05-29 00:00:00+00:00,87.76010131835938,88.64800262451172,87.76010131835938,87.76010131835938,89.39380493164063,89.47174163818359,SELL,89.39380493164063,90.6106375623221,88.17697230095916,BUY,-210.90539545842614,BUY
2023-05-30 00:00:00+00:00,88.3740005493164,88.74500274658203,88.2509994506836,88.3740005493164,89.36985511779785,89.47186172485351,SELL,89.36985511779785,90.6487768299229,88.09093340567281,NEUTRAL,-128.743696038552,BUY
2023-05-31 00:00:00+00:00,88.66600036621094,88.67400360107422,88.00399780273438,88.65699768066406,89.30570526123047,89.46526168823242,SELL,89.30570526123047,90.59100637898108,88.02040414347987,NEUTRAL,-118.01820303114344,BUY
2023-06-01 00:00:00+00:00,88.322998046875,88.43900299072266,87.88500213623047,88.31600189208984,89.19915504455567,89.43922164916992,SELL,89.19915504455567,90.43604956820263,87.9622605209087,NEUTRAL,-136.37527470296772,BUY
2023-06-02 00:00:00+00:00,88.44999694824219,88.63099670410156,88.1969985961914,88.46600341796875,89.12185478210449,89.42730163574218,SELL,89.12185478210449,90.34219374748056,87.90151581672842,NEUTRAL,-94.12034573315734,NEUTRAL
2023-06-05 00:00:00+00:00,88.13500213623047,88.4260025024414,87.58679962158203,87.58679962158203,89.0300048828125,89.41948165893555,SELL,89.0300048828125,90.2574311262886,87.80257863933642,NEUTRAL,-127.4798362044559,BUY
2023-06-06 00:00:00+00:00,88.2979965209961,88.60399627685547,88.03299713134766,88.30599975585938,88.95265464782715,89.41036163330078,SELL,88.95265464782715,90.15862123146331,87.74668806419098,NEUTRAL,-81.7456350061247,NEUTRAL
2023-06-07 00:00:00+00:00,88.19000244140625,88.5199966430664,87.98400115966797,88.20700073242188,88.86515464782715,89.39452163696289,SELL,88.86515464782715,90.02245148701721,87.7078578086371,NEUTRAL,-84.03031792058349,NEUTRAL
2023-06-08 00:00:00+00:00,88.37899780273438,88.88800048828125,88.2699966430664,88.38700103759766,88.78890457153321,89.38100158691407,SELL,88.78890457153321,89.85540051630629,87.72240862676013,NEUTRAL,-38.399945134752585,NEUTRAL
2023-06-09 00:00:00+00:00,88.9000015258789,88.91200256347656,88.51599884033203,88.88800048828125,88.75825462341308,89.37016159057617,SELL,88.75825462341308,89.77101051453405,87.7454987322921,NEUTRAL,8.334975601355403,NEUTRAL
2023-06-12 00:00:00+00:00,88.54000091552734,88.86399841308594,87.73269653320312,87.73269653320312,88.73035469055176,89.36044158935547,SELL,88.73035469055176,89.73440897473962,87.7263004063639,NEUTRAL,-53.096171848855874,NEUTRAL
2023-06-13 00:00:00+00:00,88.62300109863281,88.97799682617188,88.5989990234375,88.61900329589844,88.69310493469239,89.34096160888672,SELL,88.69310493469239,89.65180811243334,87.73440175695143,NEUTRAL,14.10762626849053,NEUTRAL
2023-06-14 00:00:00+00:00,88.65299987792969,88.9219970703125,88.49800109863281,88.64900207519531,88.65925483703613,89.31610153198243,SELL,88.65925483703613,89.56987465441392,87.74863501965834,NEUTRAL,12.644477101466176,NEUTRAL
2023-06-15 00:00:00+00:00,88.88099670410156,89.56500244140625,88.69400024414062,88.87300109863281,88.63935470581055,89.30816146850586,SELL,88.63935470581055,89.50944254921235,87.76926686240874,NEUTRAL,89.85195760942571,NEUTRAL
2023-06-16 00:00:00+00:00,89.58699798583984,89.7699966430664,89.38500213623047,89.5780029296875,88.66590461730956,89.31380142211914,SELL,88.66590461730956,89.61805871748801,87.71375051713112,NEUTRAL,186.6524002405284,SELL
2023-06-19 00:00:00+00:00,89.55899810791016,89.61699676513672,88.61060333251953,88.61060333251953,88.66895446777343,89.31886138916016,SELL,88.66895446777343,89.63265164578135,87.70525728976551,NEUTRAL,119.43996551732096,SELL
2023-06-20 00:00:00+00:00,89.40399932861328,89.7699966430664,89.30500030517578,89.39600372314453,88.66680450439453,89.34060134887696,SELL,88.66680450439453,89.623358519884,87.71025048890507,NEUTRAL,159.6231920438879,SELL
2023-06-21 00:00:00+00:00,89.45500183105469,89.80799865722656,89.38999938964844,89.4469985961914,88.68330459594726,89.33938140869141,SELL,88.68330459594726,89.6835251905367,87.68308400135783,NEUTRAL,153.96793579779134,SELL
2023-06-22 00:00:00+00:00,89.98899841308594,90.16999816894531,89.65499877929688,89.96399688720703,88.7408546447754,89.33796142578124,SELL,88.7408546447754,89.89859856578641,87.58311072376438,SELL,178.46966368965343,SELL
2023-06-23 00:00:00+00:00,89.7229995727539,89.72699737548828,88.8949966430664,89.7030029296875,88.79445457458496,89.3286814880371,SELL,88.79445457458496,90.03124482739611,87.55766432177381,NEUTRAL,91.67888830568451,NEUTRAL
2023-06-26 00:00:00+00:00,89.2249984741211,89.50299835205078,88.0905990600586,88.09159851074219,88.86769943237304,89.31502151489258,SELL,88.86769943237304,90.01698051858088,87.71841834616521,NEUTRAL,16.44724321304777,NEUTRAL
2023-06-27 00:00:00+00:00,89.38099670410156,89.89700317382812,89.33799743652344,89.36900329589844,88.91804924011231,89.31242141723632,SELL,88.91804924011231,90.06449057710547,87.77160790311915,NEUTRAL,89.97576086736633,NEUTRAL
